WindSpeed,Humidity,Pressure,Temperature,UV,RainToday,Humidity_Ke
26,80,1025.6,12.8,6,No,82
19,86,1030.2,12.7,2,No,84
19,87,1032,12.7,2,No,84
17,90,1028.6,11.7,1,No,85
19,91,1029.3,14.3,7,No,85
9,97,1027.3,15.3,7,Yes,87
17,98,1026.4,15.6,8,Yes,87
19,87,1023.1,17.5,8,Yes,84
24,82,1020.1,16,8,Yes,82
15,81,1021.2,15.1,6,Yes,82
19,76,1025,13.3,1,No,81
17,97,1032.1,14.1,7,Yes,87
13,96,1030.9,13.9,8,Yes,86
13,98,1027.5,13.2,1,Yes,87
6,74,1022.9,17.3,8,No,80
11,97,1022.4,14.1,1,Yes,87
20,67,1012.2,16.6,2,No,78
30,49,1022,11.2,7,No,73
24,75,1024.4,13.7,8,No,81
19,86,1024.2,15,7,Yes,84
11,88,1026.7,14.2,7,Yes,84
13,90,1025.5,14.8,8,No,85
13,91,1020.3,13.9,7,No,85
19,81,1018.3,14.3,7,Yes,82
15,66,1020.7,13.2,1,Yes,78
22,61,1023.2,11.4,3,No,77
13,74,1023.7,9.9,7,No,80
19,72,1027,10.7,1,No,80
17,69,1024.6,11.8,0,No,79
28,47,1017,14.6,1,No,73
24,57,1025.9,10.8,0,No,75
20,68,1027.6,10.1,1,No,79
13,84,1024.1,9.2,1,No,83
19,47,1017.1,13.8,1,No,73
0,45,1011,13.1,1,No,72
26,55,1012.5,14.6,1,No,75
17,63,1022.7,10.7,1,No,77
20,84,1029,9.1,7,Yes,83
11,78,1031.9,11.3,6,Yes,81
15,84,1029.2,9.8,3,No,83
9,87,1024.4,11.3,5,No,84
11,80,1020.9,12.1,4,No,82
15,57,1018,9.6,7,No,75
11,58,1014.6,10.2,3,Yes,76
24,46,1016.5,11.3,1,No,72
17,67,1027.5,7.8,7,No,78
4,67,1024.2,11.5,8,No,78
0,80,1021.5,12,1,No,82
20,81,1020.8,11.1,1,No,82
13,81,1022.2,10.8,1,No,82
15,84,1019.2,10.1,5,No,83
13,73,1010.1,10.1,1,No,80
4,53,1016.2,10.9,2,No,74
6,41,1015.4,14.6,8,No,71
26,56,1006.2,13.1,1,Yes,75
19,52,1024.8,8.8,1,No,74
22,67,1031.5,7,6,No,78
19,95,1029.3,10.9,7,Yes,86
15,93,1022.6,10.5,7,Yes,86
24,79,1018.3,8.4,5,Yes,82
11,71,1013.1,9.1,7,No,79
20,79,1011.3,8.4,8,Yes,82
22,86,1017.2,9.1,6,Yes,84
19,65,1016.7,9.4,1,No,78
19,71,1016.6,7.9,2,No,79
17,40,1004.8,17.2,7,No,71
28,48,1013.2,11.9,1,No,73
20,52,1020.4,11.6,1,No,74
13,62,1020.4,10.6,6,No,77
22,67,1019.1,9.2,5,No,78
15,89,1014.9,9.5,7,No,84
20,74,1017.9,10.9,7,No,80
17,58,1016.4,11.7,5,Yes,76
19,56,1021.9,9.9,4,No,75
19,62,1016.2,10.5,2,No,77
33,46,1016,9.4,4,No,72
19,50,1021.7,10.7,1,No,74
22,49,1023,12.2,2,No,73
22,51,1021.1,10.2,1,No,74
22,49,1013.4,12.4,1,No,73
22,48,1011.8,13.2,4,No,73
17,45,1021.9,10.4,1,No,72
20,59,1024.9,9.2,7,No,76
22,65,1028.8,9.5,5,No,78
2,58,1026.6,12.6,7,No,76
7,58,1022.5,12,7,No,76
15,90,1016.1,10.5,8,Yes,85
24,65,1022.8,11.2,7,Yes,78
24,63,1029.6,9.8,2,No,77
15,76,1029.9,11.1,5,No,81
19,78,1023.4,11.1,3,No,81
19,59,1025.1,13.1,4,No,76
13,85,1028,12,5,Yes,83
19,70,1025.7,12.5,4,No,79
13,82,1023.4,12.1,7,No,82
15,91,1011.2,15.3,7,Yes,85
7,54,1022.9,15,0,No,75
19,56,1026.1,14.1,1,No,75
22,67,1032.6,15.8,7,No,78
20,55,1034.2,15.4,8,No,75
28,76,1024.9,15.6,8,Yes,81
22,92,1014.8,13,8,Yes,85
15,69,1016.4,14.1,6,Yes,79
15,68,1019.5,13.9,2,No,79
13,49,1025,12.6,1,No,73
17,66,1022.7,12.4,1,No,78
15,72,1019.2,12.3,2,No,80
11,53,1014.9,14.8,1,No,74
4,40,1014.1,24.3,1,No,71
15,82,1011.8,18,6,Yes,82
28,58,1009.7,22.5,1,Yes,76
39,30,1015.8,14.3,1,No,68
15,60,1026.4,14.8,6,No,76
6,63,1021.4,15.7,4,No,77
0,67,1015.8,19.4,0,No,78
6,46,1010.1,25.8,6,No,72
9,73,1019.8,18,0,No,80
6,64,1011.6,19.1,7,No,77
17,88,1015.5,15.6,5,Yes,84
11,60,1030.3,16.2,1,Yes,76
6,67,1031.6,16,1,No,78
4,56,1024.3,17.9,5,No,75
7,67,1021.6,20.4,1,No,78
17,35,1009.8,25.4,2,No,69
19,42,1013.8,19.4,7,No,71
6,61,1020.3,16.5,1,No,77
9,70,1020.9,19,1,No,79
4,44,1016.9,24.7,1,No,72
15,41,1014.8,29.6,7,No,71
13,89,1015.2,18.9,8,Yes,84
11,93,1018.4,14.9,8,Yes,86
15,85,1009.2,18.5,7,Yes,83
22,51,1017.7,12.8,1,No,74
19,53,1018.8,14,1,No,74
17,56,1026.2,15.8,1,No,75
11,76,1029,16.9,3,No,81
6,82,1027.4,16,3,No,82
11,76,1025,18.6,1,No,81
6,72,1021.4,20.2,2,No,80
20,89,1021.7,16.8,7,No,84
20,63,1022.4,15.9,8,Yes,77
7,64,1025.5,16.6,1,No,77
7,71,1024.2,17.6,2,No,79
4,77,1025.4,18.6,2,No,81
6,64,1022.3,21.3,2,No,77
20,76,1022.3,18.1,1,No,81
26,68,1020.9,16.8,7,Yes,79
19,87,1022.1,10.3,7,Yes,84
24,71,1023.2,11.9,7,Yes,79
15,66,1023.2,14.4,6,Yes,78
17,66,1018.3,17.3,1,No,78
6,58,1016.8,20.2,7,No,76
6,55,1015.2,23.7,1,No,75
11,67,1020.8,20.8,8,No,78
11,93,1024.3,17.2,8,Yes,86
9,92,1022.6,17,6,Yes,85
17,53,1010,25.6,7,No,74
19,73,1021.9,18.9,7,No,80
11,72,1024.9,18.3,7,No,80
22,62,1009.7,23.1,4,Yes,77
22,59,1015,17.5,6,No,76
4,59,1015.5,18.2,8,No,76
9,58,1009.6,21,7,No,76
15,61,1014.5,18.7,8,No,77
24,62,1001.8,22.1,8,No,77
13,46,1017.2,20.7,2,No,72
2,63,1023.5,21.9,1,No,77
0,66,1023.9,20.5,2,No,78
6,69,1020.1,20.5,1,No,79
13,61,1019.3,23.4,3,No,77
13,65,1013.8,24.3,5,No,78
17,92,1013.6,18.6,7,Yes,85
20,75,1016.4,19.1,7,Yes,81
4,60,1019.8,18.8,7,No,76
22,60,1017,20.6,8,No,76
9,91,1011.4,18.4,8,Yes,85
15,70,1001.1,22,5,Yes,79
19,34,1001.2,22.1,3,No,69
31,49,990.2,20.3,6,No,73
19,50,986.7,13.8,5,No,74
19,47,1003.5,19.7,4,Yes,73
15,62,1015.6,18.5,3,No,77
7,55,1016.6,18.5,8,No,75
17,58,1012.7,21.8,1,No,76
24,71,1005,22.9,7,No,79
13,92,1002.2,20.3,7,Yes,85
13,64,1009.9,19.8,1,Yes,77
2,29,1009.1,24.9,7,No,68
6,65,1011.1,20.8,1,No,78
13,67,1007.7,22.5,5,No,78
20,59,1020.2,19.6,6,No,76
15,78,1015,20.9,5,No,81
13,57,1006.9,27,6,No,75
11,81,1007.9,21.1,7,No,82
19,74,1014.3,20.3,6,Yes,80
7,81,1011.2,19.5,6,Yes,82
35,71,1007.1,21.9,8,No,79
15,90,1013.8,17.5,8,Yes,85
13,85,1015.8,17.6,8,Yes,83
24,82,995,24.5,4,Yes,82
33,42,996.5,21.5,5,No,71
24,39,1006.8,20.9,1,No,70
13,58,1013.1,21,1,No,76
6,68,1011.9,22.3,6,No,79
13,65,1005,23.1,6,No,78
7,67,1005.9,21.6,6,No,78
26,57,1019.2,18.4,7,No,75
2,60,1022,19.6,1,No,76
22,56,1018.8,22.1,1,No,75
11,60,1009.3,23.8,7,No,76
17,77,1013.3,19.6,8,No,81
7,73,1014.5,20.7,3,No,80
4,75,1013.9,23.1,1,No,81
9,79,1009,24.5,8,No,82
4,72,1006.6,23.4,5,Yes,80
28,72,1004.8,22.6,6,No,80
9,81,1004.3,20.9,5,Yes,82
19,37,1002.7,24.7,0,No,70
11,73,1005.5,22,6,No,80
11,62,1012.8,20.1,7,No,77
13,58,1021.6,18.8,8,No,76
13,59,1018.6,23,1,No,76
6,66,1013.2,23.4,4,No,78
11,77,1011.6,23.1,0,No,81
6,72,1009.9,23.7,7,No,80
24,78,1012.4,21.2,8,No,81
22,54,1020.2,19.2,6,No,75
17,54,1017.1,19.7,6,No,75
19,58,1013.8,23.4,1,No,76
7,71,1015.4,23.2,6,Yes,79
7,74,1019.5,23.5,0,No,80
7,67,1014.6,25.5,1,No,78
7,61,1009.1,28.6,6,No,77
4,69,1012.7,21.4,0,Yes,79
26,52,1020.5,19,3,No,74
11,62,1021.9,19.5,3,No,77
15,55,1019.3,22.5,5,No,75
9,61,1013.7,24.7,1,No,77
11,66,1011.9,25.7,5,Yes,78
15,52,1008.9,27.8,5,No,74
9,59,1009.2,29.5,2,No,76
11,55,1004.8,31.5,2,No,75
15,57,1019.5,21.9,5,No,75
9,80,1019.3,21.9,7,No,82
9,95,1021.1,20.8,8,Yes,86
4,78,1018.5,23.7,1,Yes,81
4,73,1018.6,25.2,1,No,80
4,72,1018.7,24.6,0,No,80
7,76,1017.5,25,3,No,81
13,71,1016.1,24.9,5,No,79
4,79,1016.3,24.8,2,No,82
0,63,1010.8,25.4,4,No,77
6,84,1011.6,23.2,5,No,83
6,73,1009.1,26,1,No,80
6,75,1010.9,25.5,1,No,81
9,68,1013.3,25.6,1,No,79
9,69,1010.8,24.2,1,No,79
20,84,1011.9,21.2,8,No,83
6,94,1011.9,18.2,8,Yes,86
26,77,1011.1,17.7,7,Yes,81
19,76,1017.5,18.9,8,No,81
24,86,1025.4,18,8,Yes,84
30,66,1022.9,19.1,8,Yes,78
19,88,1014.7,19.4,8,Yes,84
19,82,1017.6,20.3,7,Yes,82
9,70,1017,20.8,8,Yes,79
19,93,1010.2,20.2,6,Yes,86
19,74,1008,23.1,5,Yes,80
2,78,1011.6,22.4,3,No,81
0,85,1013.3,22.5,8,No,83
13,70,1018.5,21.7,4,Yes,79
0,78,1016.9,22.6,5,No,81
11,82,1014.1,23,1,No,82
4,83,1016.7,22,5,No,83
11,74,1020.4,20.7,5,No,80
13,78,1018.2,18.9,4,No,81
7,70,1009.5,20.7,4,No,79
9,70,1010.7,23.1,6,No,79
0,71,1016.6,22.8,5,No,79
19,61,1018,24.1,7,No,77
4,73,1008,24.2,7,No,80
30,39,1009.5,19.3,1,No,70
15,67,1013.4,17.8,1,No,78
11,77,1014.2,20.5,1,No,81
11,80,1017.8,22.2,7,No,82
6,94,1022.2,19.1,7,Yes,86
17,66,1022,22.8,5,No,78
17,59,1023.8,23.3,7,No,76
4,87,1022.9,20.3,2,Yes,84
7,85,1018.6,21.1,7,No,83
2,82,1014.7,22.3,6,No,82
6,81,1010.7,21.7,3,Yes,82
17,42,1011.7,18.7,0,No,71
20,47,1013.4,18.8,1,No,73
11,72,1019,20.1,1,No,80
13,76,1016.7,20.6,7,No,81
0,80,1017.4,23.5,1,No,82
6,83,1018.9,22.1,2,No,83
11,82,1017.9,20.4,5,No,82
7,66,1017.1,23.1,4,No,78
6,67,1017.9,23.6,3,No,78
4,69,1019.7,23,4,No,79
2,72,1019.4,23.8,6,Yes,80
17,69,1023.9,22,6,No,79
9,85,1025.4,17.9,1,No,83
9,77,1023.6,18.9,5,No,81
7,66,1024.1,22.9,6,No,78
20,86,1021.8,21.1,8,Yes,84
28,93,1021.1,20.5,7,Yes,86
22,87,1023.3,21.9,7,Yes,84
0,92,1021.1,21.4,5,Yes,85
24,84,1017.7,18.4,8,Yes,83
9,72,1020.1,19.1,5,No,80
30,69,1020.5,19.5,3,No,79
11,67,1025.6,18.8,3,No,78
11,66,1026.9,18.7,4,No,78
9,72,1025.5,19.6,3,No,80
15,81,1023.6,18.4,4,No,82
0,80,1025.4,19.8,7,No,82
11,89,1023.3,20.4,7,No,84
15,79,1022.5,21.6,8,No,82
19,89,1015.1,19.2,5,Yes,84
11,70,1011.1,20.5,1,No,79
15,43,1015.2,17.4,1,No,72
13,56,1016.3,18.4,1,No,75
11,66,1020,18.3,5,No,78
20,91,1019.9,16.1,6,Yes,85
26,60,1020.7,19.5,7,Yes,76
33,59,1022.8,20.5,7,No,76
9,85,1024.3,17.2,7,Yes,83
15,87,1021.8,16.9,5,Yes,84
9,75,1012.7,17.4,7,No,81
11,52,1004.4,19.3,3,No,74
20,47,1003.1,17.7,2,No,73
28,43,1013,14.1,2,No,72
19,54,1015.5,16.1,2,No,75
20,59,1022.3,12.6,7,No,76
17,92,1020.5,12.8,7,Yes,85
17,76,1024.6,13,5,Yes,81
22,61,1025.1,14,2,No,77
7,85,1027.8,12.8,2,Yes,83
19,84,1028.5,14.5,1,No,83
13,86,1030.7,14.7,5,Yes,84
11,92,1028.3,14.1,1,No,85
20,67,1024.3,15,1,No,78
20,71,1027.5,14.9,2,No,79
19,74,1024.2,13.4,1,No,80
11,86,1024.6,13.9,5,No,84
15,74,1025.2,14.3,5,Yes,80
19,78,1021.6,12,6,No,81
22,80,1016.8,12.4,1,No,82
17,50,1012.6,15.2,1,No,74
15,58,1012.8,14.2,2,No,76
24,49,1008.2,18.7,7,No,73
15,64,1018.7,13,1,No,77
19,74,1025.7,13.2,5,No,80
15,91,1024.5,14.5,6,Yes,85
33,68,1022.1,19.2,7,Yes,79
0,53,1023.9,19.2,7,Yes,74
0,59,1023.6,19.1,8,Yes,76
0,66,1023.6,19.6,8,Yes,78
0,52,1026.8,19.7,5,Yes,74
0,82,1025.8,15.4,7,No,82
0,89,1022.3,13.9,1,No,84
15,88,1020.4,15.3,8,No,84
17,92,1021.4,13.5,5,Yes,85
20,65,1023.3,12.4,7,No,78
19,82,1028.2,11.7,6,Yes,82
24,86,1033.3,14.5,7,Yes,84
17,83,1032.9,13.3,8,No,83
13,91,1030.1,13.7,7,No,85
6,89,1025.9,16,7,Yes,84
15,97,1020.7,13.4,7,Yes,87
17,93,1014.7,14.5,6,No,86
17,71,1014.1,11.6,1,No,79
13,80,1008.2,12.6,3,No,82
13,63,1009.8,13.8,2,No,77
17,62,1011.5,11.7,7,No,77
35,37,1012.2,10.5,1,No,70
26,48,1020.9,7.9,1,No,73
22,67,1024.3,8.2,7,No,78
9,70,1017.7,9.4,7,No,79
6,74,1014.5,11,7,No,80
15,79,1013.1,10.2,3,Yes,82
17,81,1017.9,13.1,7,No,82
19,92,1027.6,11.2,6,Yes,85
11,95,1030,10.7,7,Yes,86
11,95,1030.2,10.9,5,Yes,86
15,95,1028,11.7,8,No,86
4,93,1023.9,14.1,7,Yes,86
9,96,1020.3,15.1,2,Yes,86
13,91,1019.9,11.2,1,No,85
7,86,1015.2,10.7,1,No,84
13,69,1014.6,11.9,7,No,79
15,76,1012.7,10.7,7,No,81
7,84,1008.1,10.4,7,No,83
11,86,1006.3,12.4,6,No,84
17,67,1012.3,12.3,1,Yes,78
28,66,1013.2,15.6,3,No,78
7,61,1005.8,16.5,1,No,77
13,55,1007.9,13,1,No,75
44,50,1003.5,12.3,4,No,74
15,59,1012.5,10.1,1,No,76
20,54,1016.4,11.8,1,No,75
19,74,1020.8,7.5,6,No,80
19,81,1025,9,7,No,82
15,96,1029.6,10.5,6,Yes,86
13,96,1030.9,10.3,5,Yes,86
13,97,1028.1,10.8,6,Yes,87
13,94,1022.6,10.3,7,No,86
9,80,1014.6,11.8,6,No,82
9,67,1007.5,14.5,6,No,78
15,68,1007.4,12.1,1,No,79
17,79,1010.1,8.9,4,No,82
24,78,1012.3,9.2,7,No,81
20,80,1019.2,10.7,6,Yes,82
15,84,1022.5,9,1,No,83
9,66,1021.1,10.2,1,No,78
15,72,1025.1,10.3,0,No,80
15,68,1021.2,11.2,1,No,79
15,54,1011.5,19.7,4,No,75
4,62,1012.7,13.6,4,Yes,77
20,62,1026,9.9,2,No,77
15,81,1026.1,8.9,1,No,82
4,83,1019.1,9.9,8,No,83
19,72,1016.3,10.5,1,Yes,80
11,63,1022.5,11.2,1,No,77
17,61,1024.3,11.3,5,No,77
22,65,1024.4,10.7,1,No,78
9,66,1020,12.8,2,No,78
20,60,1025.4,11.5,1,No,76
20,63,1027.7,10.2,1,No,77
13,58,1020.3,13.4,6,No,76
11,70,1021.7,11.7,3,No,79
17,69,1022.8,10.5,1,No,79
13,73,1023.6,11.2,3,No,80
22,47,1015.8,15.4,4,No,73
22,46,1023.4,9.8,1,No,72
17,70,1020.8,8.5,4,No,79
11,77,1019.8,9.1,8,No,81
13,81,1016.3,11.7,6,No,82
19,77,1012.6,11.9,4,Yes,81
9,63,1014.1,12.8,1,No,77
20,61,1019.1,14,1,No,77
13,77,1019.6,11.1,0,No,81
6,66,1015.7,13,2,No,78
22,37,1013.4,18.5,1,No,70
19,48,1028,12.1,1,No,73
13,70,1027.7,10.8,1,No,79
13,74,1019.5,12.2,2,No,80
13,47,1009.2,18.4,6,No,73
7,51,1012.7,15.3,2,No,74
13,64,1012,17,2,No,77
26,47,1006.1,23.3,8,No,73
31,29,1007.1,15.8,1,Yes,68
13,32,1013.1,15.1,0,No,68
4,44,1017.6,16,0,No,72
2,44,1016.4,17.2,1,No,72
20,51,1008.9,16.6,4,No,74
30,34,1011.4,13.9,1,No,69
20,40,1017.4,14.7,1,No,71
13,49,1021.6,16.1,1,No,73
11,60,1024.7,14.4,1,No,76
11,80,1020.7,15.2,8,No,82
11,81,1014.8,16,5,Yes,82
19,36,1016.1,18.2,1,No,70
13,53,1018.9,14.4,1,No,74
17,74,1008.5,14.6,6,No,80
7,56,1008.2,16.2,6,Yes,75
20,47,1010.2,15.7,3,No,73
20,45,1015.9,16,1,No,72
15,50,1022.6,15.2,1,No,74
11,49,1022.5,17.3,0,No,73
20,24,1019.6,25.2,0,No,66
30,70,1021.8,18.5,6,No,79
9,77,1021.4,16.9,6,No,81
9,80,1023,17.4,7,No,82
4,68,1017,22.2,6,No,79
17,43,1017.9,22.7,1,No,72
9,63,1019.2,18.3,3,No,77
9,49,1014.8,20.7,6,No,73
13,69,1014.7,18.8,8,No,79
24,45,1002.8,25.8,1,No,72
30,40,996.8,17.3,3,Yes,71
31,36,1012.1,18.8,1,No,70
17,36,1013.5,21,0,No,70
0,24,1004.3,17.7,3,No,66
39,30,1006.4,13.9,3,No,68
30,39,1007.6,15.2,3,No,70
17,42,1014.1,17,2,No,71
9,57,1017.7,18.4,3,No,75
15,21,1013.4,25.6,1,No,65
0,72,1013.4,18.3,8,No,80
22,91,1011.9,13.8,8,Yes,85
6,88,1021.5,13.5,7,Yes,84
13,91,1020.3,14.2,7,Yes,85
22,77,1020.6,13.5,4,Yes,81
20,51,1014.2,14.1,5,Yes,74
26,49,1018,13.8,5,Yes,73
15,65,1025.4,13.5,6,No,78
15,84,1029.7,12,7,Yes,83
15,91,1025.2,13.1,7,Yes,85
4,61,1011.8,17.8,8,No,77
26,38,1002,20.1,2,No,70
20,36,1000.7,19.7,5,No,70
11,46,1008.4,18.8,7,No,72
33,42,1012,15.1,2,No,71
15,53,1020.8,16.8,1,No,74
4,80,1027.4,15.5,3,Yes,82
7,71,1027.1,16.6,1,No,79
9,71,1023.5,19,0,No,79
15,44,1019.8,21.1,3,No,72
9,67,1024.9,18.5,7,No,78
7,66,1019.9,21.3,1,No,78
17,63,1019.5,19.7,1,No,77
7,72,1016,20.3,8,No,80
31,91,1023.7,14.7,8,Yes,85
22,58,1029.5,17,8,Yes,76
13,76,1025.8,18.8,2,No,81
7,81,0,18.5,7,No,82
11,78,1023.2,20.5,1,No,81
17,80,1025.2,20,1,No,82
19,62,1024.5,21.7,1,No,77
17,82,1021,20.6,7,No,82
9,73,1011.9,24,6,No,80
11,71,1017.9,19.7,8,No,79
13,75,1020.9,19.4,7,No,81
24,66,1027.6,19.2,7,Yes,78
20,69,1030.5,20.9,6,Yes,79
9,75,1030.7,20.4,8,No,81
19,77,1027.2,20.9,1,No,81
4,61,1022.5,21.6,0,No,77
0,74,1022.6,21,1,No,80
17,70,1020,22,6,No,79
26,66,1020.1,21.7,5,Yes,78
6,66,1016.4,20.1,2,No,78
17,74,1012.1,22.2,5,No,80
6,72,1008.8,22.6,7,No,80
20,61,1008.7,21.1,7,Yes,77
4,72,1013.2,19.8,2,No,80
9,70,1010.3,23.6,3,No,79
9,71,1009.8,26.2,8,No,79
4,56,1009.8,25.4,7,No,75
11,75,1005,24,7,No,81
28,62,1021,21.4,8,No,77
13,84,1026.2,18.7,8,No,83
4,82,1022.3,21.3,0,No,82
15,80,1017.5,22.3,1,No,82
17,50,1009.7,26.1,1,No,74
7,63,1006.4,26,6,No,77
13,28,1000.9,25.3,5,No,67
19,55,1008.1,21.2,7,No,75
22,58,1016.1,17.9,5,Yes,76
17,69,1022,17.3,2,Yes,79
2,58,1022.6,19.7,1,No,76
26,69,1015.6,21.8,5,No,79
2,59,1015.2,20.2,6,No,76
11,61,1017.3,23.4,1,No,77
11,67,1011.8,25.4,2,No,78
9,68,1009.1,22.6,3,No,79
17,76,1011.1,19.2,5,No,81
4,75,1011,23.4,8,No,81
11,30,1012.7,24.1,1,No,68
7,57,1018.7,22.7,1,No,75
15,68,1016.3,23.5,1,No,79
11,72,1021.2,21.3,8,No,80
15,59,1022.5,24.3,7,No,76
13,74,1020.3,24.1,1,No,80
13,71,1013.7,26,5,No,79
11,87,1014.1,20.2,8,Yes,84
15,70,1015.1,21.4,0,Yes,79
15,62,1021.2,20.9,8,No,77
17,65,1016.9,22.4,6,No,78
2,58,1011.5,24.6,5,No,76
11,70,1015.4,25.1,4,No,79
7,0,0,0,8,No,60
11,65,1010.1,24.6,8,No,78
17,91,1016.2,17.8,8,Yes,85
20,92,1017.9,20.2,8,Yes,85
13,97,1014.8,20.6,7,Yes,87
17,69,1021.4,23,1,Yes,79
20,66,1025,22.4,4,No,78
2,92,1020.9,20.9,8,No,85
2,84,1013.9,24.3,7,No,83
0,70,1007.7,25.6,7,No,79
0,80,1015.3,20.1,8,Yes,82
7,64,1020.6,21.4,7,No,77
13,64,1018.1,23.6,2,No,77
15,83,1015.9,22.5,5,No,83
13,66,1018.3,21.8,8,No,78
13,66,1021.7,22.9,2,No,78
2,76,1018,24.4,3,No,81
2,65,1016.1,28.3,2,No,78
11,64,1019.4,24.2,3,No,77
6,77,1013,25,1,No,81
19,64,1010.9,27,6,No,77
22,90,1017.7,19.6,8,Yes,85
9,83,1018.9,21.7,7,No,83
11,72,1014,23.4,7,No,80
0,64,1004.2,24.6,7,No,77
15,55,1002.9,21,2,No,75
15,39,1009.5,19.8,1,No,70
7,41,1010.4,23.2,0,No,71
6,74,1012.3,24,2,No,80
7,77,1013.6,25,2,No,81
26,28,1007.8,31.9,5,No,67
7,92,1016.3,19.5,8,Yes,85
2,80,1014.8,22.4,7,No,82
6,83,1010.9,25.1,3,No,83
19,78,1015.1,23.4,8,No,81
0,80,1012.1,23.7,8,No,82
7,81,1008.6,22.2,1,Yes,82
26,82,1018.6,21.6,7,Yes,82
19,75,1016.7,25.6,7,No,81
13,73,1015.9,25.6,7,No,80
19,61,1017.8,25,7,No,77
26,90,1014.9,22,4,Yes,85
28,83,1013.9,25.2,7,Yes,83
11,79,1010.1,25.8,7,Yes,82
31,95,1015.7,21.6,8,Yes,86
19,95,1021.6,21.1,8,Yes,86
7,76,1022.9,23.5,7,Yes,81
4,83,1023,24.3,3,No,83
9,72,1020.6,25.6,2,No,80
4,71,1017.1,25.3,2,No,79
2,71,1008.7,26.9,7,No,79
17,92,1011.9,22.1,8,Yes,85
9,91,1007.3,23.5,8,Yes,85
11,95,1006.7,21.4,3,Yes,86
22,65,1011.8,22.3,7,No,78
9,64,1016.7,21.4,2,No,77
19,52,1022.4,23.7,5,No,74
19,60,1024.8,22.6,6,No,76
13,76,1021.9,22.2,2,No,81
4,75,1018,23.5,1,No,81
7,61,1015.4,26.7,3,No,77
24,54,1013.6,28.5,7,No,75
9,55,1021.7,22.4,7,No,75
15,45,1026.4,23.3,2,No,72
7,73,1027,20.2,7,No,80
2,79,1021.6,21.9,1,No,82
4,83,1017.1,23.7,8,No,83
19,68,1018.9,19.4,8,Yes,79
17,52,1019.3,19.5,7,Yes,74
11,53,1019.4,22.7,5,No,74
0,73,1016.2,20.9,5,No,80
20,72,1011.5,23.9,8,No,80
2,90,1011.9,22.4,3,Yes,85
19,71,1013.8,25,7,No,79
11,72,1011.6,24.8,7,No,80
11,46,1013.4,23.9,1,No,72
20,85,1020.8,19.3,8,No,83
24,63,1031.1,20.4,4,No,77
19,55,1035,23.3,4,No,75
22,68,1034.3,20.5,6,No,79
13,87,1030.4,18.7,5,Yes,84
11,78,1025.7,19.7,2,No,81
15,82,1023.5,20,1,No,82
13,80,1025.7,18.8,1,No,82
9,77,1026.5,19.8,4,No,81
6,82,1022.2,20.1,3,No,82
15,64,1021,22.8,1,No,77
9,64,1017.9,23.5,6,No,77
9,64,1020.1,22.5,5,No,77
13,74,1020.1,21.6,5,No,80
17,79,1021.6,20.3,5,No,82
7,75,1023.4,21.1,1,No,81
9,80,1019.1,22.6,2,No,82
17,80,1019.6,23,7,No,82
6,82,1019.2,23.1,7,No,82
7,78,1016.9,23.2,8,No,81
4,92,1019.8,20.6,8,Yes,85
24,68,1019.5,21,6,Yes,79
24,68,1018.3,18.4,1,No,79
13,74,1019.9,19,2,No,80
17,72,1021.4,18.6,3,No,80
13,84,1022.9,17.7,6,Yes,83
9,76,1021.1,19.6,7,Yes,81
0,74,1020.5,21.4,7,No,80
15,90,1016.6,19.1,7,Yes,85
17,77,1012.5,22.2,3,Yes,81
15,68,1014.8,20.8,6,Yes,79
9,78,1010.5,18.6,1,No,81
15,58,1007.9,24.5,3,No,76
30,33,1014.3,16.8,2,No,69
17,52,1021.8,17.6,1,No,74
15,71,1022.8,15.9,2,No,79
15,77,1021.9,17.5,3,No,81
9,77,1027,18.1,6,No,81
11,82,1028.1,19.1,3,No,82
11,84,1027.3,19.9,2,No,83
6,82,1026,20.5,2,No,82
13,87,1025.2,20,5,No,84
15,95,1023.4,17.6,1,No,86
11,81,1022.9,19.3,1,No,82
13,68,1020.6,20.2,1,No,79
11,57,1014.3,22.8,7,No,75
20,77,1013.2,17.3,5,Yes,81
24,56,1024.3,15.1,1,No,75
19,65,1020.4,14.2,7,No,78
15,64,1021,16,1,No,77
24,44,1019.9,18.2,1,No,72
20,79,1025.2,14.4,7,No,82
13,89,1027.6,15.1,6,Yes,84
19,90,1024.8,15.3,1,No,85
15,75,1027.6,18,6,No,81
2,80,1021.3,19.2,5,No,82
7,59,1012.2,18.7,3,No,76
24,48,1020,13.9,1,Yes,73
20,62,1022.4,13.5,1,No,77
20,65,1021.9,14.1,1,No,78
0,68,1022,15.3,1,No,79
13,78,1020.3,15.7,1,No,81
11,64,1012.6,16.3,1,No,77
28,40,1017.9,12.7,1,No,71
24,53,1018.8,12,2,No,74
19,60,1018.4,13,2,No,76
20,62,1017.6,13.2,3,No,77
17,71,1020.9,12.7,6,No,79
19,85,1019.7,13.1,8,No,83
22,94,1018.2,13,8,Yes,86
20,91,1022.1,13,3,Yes,85
19,82,1023.1,12.7,6,No,82
13,83,1020.6,13.9,6,No,83
22,92,1021.5,11.3,3,Yes,85
19,91,1023.6,10.4,6,Yes,85
15,86,1019.7,12.1,7,Yes,84
11,89,1011.7,14.1,7,No,84
17,96,1004.8,13.5,8,Yes,86
15,82,1018,15.9,7,Yes,82
15,92,1021,12.9,5,Yes,85
